User_Id;rated_companies;suggested_companies
671;['Employerland'];['Luxottica' 'Rinascente' 'MAG HOTELS' 'Calzedonia' 'Gi Group Horeca']
672;['Employerland' 'LUXOTTICA BRAZIL LTDA' 'RAI' 'Aeroporti di Roma'];['Microsoft' 'Leroy Merlin' 'Employerland Demo' 'Unilever' 'Tech Data']
673;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
674;"['RAI' 'Employerland' 'Employerland Demo' 'Unilever' 'Tech Data' 'Bosch'
 'Bricoman Italia' 'Roche' 'LUXOTTICA BRAZIL LTDA' 'Calzedonia']";"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
677;['Employerland'];"['LUXOTTICA BRAZIL LTDA' 'Roche UK' ""Victoria's secret - Percassi ""
 'EVERIS' 'Antica Focacceria San Francesco']"
681;['Bosch' 'Employerland'];['LUXOTTICA BRAZIL LTDA' 'Siram' 'MOOD HOTELS' 'Würth Srl ' 'SAP']
704;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'SMOOTH HOTELS' 'Gi Group']"
714;['Employerland'];['Luxottica' 'Rinascente' 'EVERIS' 'MAG HOTELS' 'Dmail-Percassi']
720;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
722;['Unilever' 'Employerland'];['Luxottica' 'Rinascente' 'MAG HOTELS' 'Gi Group Horeca' 'EVERIS']
724;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'LUXOTTICA BRAZIL LTDA' 'Antica Focacceria San Francesco']"
725;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
728;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
731;"['Leroy Merlin' 'EY' 'Aeroporti di Roma' 'Employerland' 'RAI'
 'Eurobet Italia' 'Lidl Italia' 'Lottomatica']";"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
742;"['Unilever' 'EY' 'Employerland Demo' 'Bosch' 'RAI' 'Employerland'
 'Johnson & Johnson']";"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
746;['Johnson & Johnson' 'Unilever'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'EVERIS' 'Gi Group']"
750;['Employerland'];['Rinascente' 'Luxottica' 'Calzedonia' 'Eurobet Italia' 'MAG HOTELS']
751;['Employerland'];"['EVERIS' 'Roche UK' 'Luxottica' 'Dmail-Percassi'
 'Antica Focacceria San Francesco']"
760;['Employerland'];"['Johnson & Johnson' 'Roche UK' 'EVERIS' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco']"
765;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
768;['Employerland' 'Johnson & Johnson'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
781;['Employerland'];['Johnson & Johnson' 'Bosch' 'Eurobet Italia' 'Calzedonia' 'Unilever']
782;['Employerland'];['Luxottica' 'Rinascente' 'MAG HOTELS' 'Gi Group Horeca' 'EVERIS']
784;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'EVERIS' 'Gi Group']"
787;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'Gi Group' 'EVERIS']"
788;['Employerland'];"['LUXOTTICA BRAZIL LTDA' 'Rinascente' 'Luxottica' 'Calzedonia'
 'Eurobet Italia']"
791;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'EVERIS' 'Antica Focacceria San Francesco']"
792;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'LUXOTTICA BRAZIL LTDA']"
794;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'Gi Group' 'EVERIS']"
799;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
807;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
808;['Employerland'];"['Johnson & Johnson' 'Roche UK' 'EVERIS' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco']"
810;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'EVERIS' 'Gi Group']"
819;['LUXOTTICA BRAZIL LTDA' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
846;['Employerland'];"['Roche UK' 'EVERIS' 'Dmail-Percassi' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco']"
865;['Employerland'];"['Roche UK' 'EVERIS' ""Victoria's secret - Percassi "" 'Dmail-Percassi'
 'Antica Focacceria San Francesco']"
876;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
888;"['Johnson & Johnson' 'Calzedonia' 'Aeroporti di Roma' 'MAG HOTELS' 'Bosch'
 'Employerland' 'EY' 'Elica' 'Bricoman Italia' 'Microsoft' 'RAI']";"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
894;['Employerland'];"['Johnson & Johnson' 'Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Gi Group']"
897;['Employerland'];"['LUXOTTICA BRAZIL LTDA' 'Roche UK' ""Victoria's secret - Percassi ""
 'Dmail-Percassi' 'Antica Focacceria San Francesco']"
902;['Bosch' 'Employerland' 'Johnson & Johnson'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
903;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'Dmail-Percassi' 'Antica Focacceria San Francesco']"
909;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
913;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'EVERIS' 'Gi Group']"
914;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
920;['Employerland'];['Johnson & Johnson' 'Bosch' 'Unilever' 'Würth Srl ' 'Roche UK']
924;['Employerland'];['Johnson & Johnson' 'Bosch' 'Roche UK' 'EVERIS' 'Würth Srl ']
928;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'SMOOTH HOTELS' 'MOOD HOTELS']"
931;['Employerland'];['Luxottica' 'Rinascente' 'EVERIS' 'MAG HOTELS' 'Dmail-Percassi']
932;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'EVERIS' 'Gi Group']"
934;['Employerland'];['Johnson & Johnson' 'Bosch' 'Unilever' 'Würth Srl ' 'Roche UK']
935;['Employerland'];"['Johnson & Johnson' 'Bosch' 'Roche UK' 'EVERIS'
 ""Victoria's secret - Percassi ""]"
937;['Employerland'];"['Johnson & Johnson' 'Bosch' 'Roche UK' 'EVERIS'
 'Antica Focacceria San Francesco']"
940;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
943;['Johnson & Johnson' 'Unilever' 'Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
947;['Employerland'];"['Johnson & Johnson' 'Bosch' 'Roche UK' 'EVERIS'
 ""Victoria's secret - Percassi ""]"
957;['Employerland'];['Johnson & Johnson' 'Luxottica' 'EVERIS' 'Roche UK' 'MAG HOTELS']
980;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
985;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'Dmail-Percassi' 'Antica Focacceria San Francesco']"
988;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1003;['Employerland'];"['Johnson & Johnson' 'Roche UK' 'EVERIS' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco']"
1005;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1007;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'Gi Group' 'EVERIS']"
1013;['Employerland'];"['Bosch' 'Johnson & Johnson' 'Bricoman Italia'
 'Università Europea di Roma' 'Calzedonia']"
1028;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1033;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1034;['Employerland'];"['LUXOTTICA BRAZIL LTDA' 'Siram' 'MOOD HOTELS'
 ""Victoria's secret - Percassi "" 'Roche UK']"
1035;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1036;['Employerland'];"['Johnson & Johnson' 'Roche UK' 'EVERIS' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco']"
1037;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1044;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1048;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'MOOD HOTELS'
 'Siram' 'SMOOTH HOTELS']"
1049;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1052;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'LUXOTTICA BRAZIL LTDA']"
1053;['Employerland'];['Bosch' 'Università Europea di Roma' 'Bricoman Italia' 'Calzedonia' 'EY']
1054;['Employerland'];"['Roche UK' 'EVERIS' ""Victoria's secret - Percassi "" 'Dmail-Percassi'
 'Antica Focacceria San Francesco']"
1057;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1059;['Employerland'];"['Employerland Demo' 'Unilever' 'Johnson & Johnson' 'Philip Morris Italia'
 'Microsoft']"
1064;['Employerland'];"['Roche UK' 'EVERIS' 'Johnson & Johnson' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco']"
1067;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1070;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1071;['Employerland'];['Johnson & Johnson' 'Bosch' 'Unilever' 'Würth Srl ' 'Roche UK']
1072;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1073;['Employerland'];"['Johnson & Johnson' 'Bosch' 'Roche UK' 'EVERIS'
 'Antica Focacceria San Francesco']"
1075;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1076;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1078;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1080;['Employerland'];"['Employerland Demo' 'Unilever' 'Johnson & Johnson' 'Bricoman Italia'
 'Tech Data']"
1089;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1095;['Employerland'];['RAI' 'Microsoft' 'Aeroporti di Roma' 'Elica' 'Leroy Merlin']
1109;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1110;['Employerland'];['EY' 'Università Europea di Roma' 'Tech Data' 'Whirlpool' 'Datalogic']
1117;['Employerland'];['Johnson & Johnson' 'Bosch' 'Unilever' 'Würth Srl ' 'Datalogic']
1118;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1120;['Employerland'];"['LUXOTTICA BRAZIL LTDA' 'Eurobet Italia' 'Luxottica' 'Rinascente'
 'Philip Morris Italia']"
1121;['Employerland'];['Rinascente' 'Luxottica' 'Calzedonia' 'MAG HOTELS' 'Gi Group Horeca']
1128;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'Gi Group' 'EVERIS']"
1133;['Employerland'];['Johnson & Johnson' 'Unilever' 'Bosch' 'Employerland Demo' 'Würth Srl ']
1141;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1148;['Employerland'];"['LUXOTTICA BRAZIL LTDA' 'Roche UK' ""Victoria's secret - Percassi ""
 'EVERIS' 'Antica Focacceria San Francesco']"
1159;['Employerland'];"['Employerland Demo' 'Bricoman Italia' 'Unilever' 'Leroy Merlin'
 'Johnson & Johnson']"
1160;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1169;['Employerland'];"['Tech Data' 'Datalogic' 'Whirlpool' ""Victoria's secret - Percassi ""
 'EVERIS']"
1172;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1177;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1182;"['Employerland Demo' 'Unilever' 'Employerland' 'Bricoman Italia'
 'Leroy Merlin']";['Università Europea di Roma' 'EY' 'Bosch' 'Calzedonia' 'Cellularline']
1183;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'LUXOTTICA BRAZIL LTDA']"
1189;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1194;['Employerland'];"['Johnson & Johnson' 'Roche UK' 'EVERIS' 'Bosch'
 ""Victoria's secret - Percassi ""]"
1195;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1197;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1204;['Employerland'];"['Roche UK' 'EVERIS' ""Victoria's secret - Percassi "" 'Dmail-Percassi'
 'Antica Focacceria San Francesco']"
1209;['Employerland'];['Johnson & Johnson' 'Bosch' 'Unilever' 'Würth Srl ' 'Datalogic']
1212;['Employerland'];"['Johnson & Johnson' 'Bosch' 'Roche UK' 'EVERIS'
 ""Victoria's secret - Percassi ""]"
1214;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1221;['Employerland'];"['Roche UK' 'EVERIS' ""Victoria's secret - Percassi "" 'Dmail-Percassi'
 'Antica Focacceria San Francesco']"
1222;['Employerland'];['Johnson & Johnson' 'Bosch' 'Unilever' 'Würth Srl ' 'Datalogic']
1227;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1230;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1238;['Employerland'];['Johnson & Johnson' 'Unilever' 'Employerland Demo' 'Bosch' 'Würth Srl ']
1250;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1255;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1258;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1263;['Employerland'];"['Johnson & Johnson' 'Roche UK' 'EVERIS' 'Antica Focacceria San Francesco'
 'Dmail-Percassi']"
1271;['EY' 'Calzedonia' 'Università Europea di Roma' 'Employerland' 'Bosch'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1277;['Employerland'];['Luxottica' 'Rinascente' 'EVERIS' 'MAG HOTELS' 'Roche UK']
1281;['Employerland'];"['EVERIS' 'Roche UK' 'Luxottica' 'Dmail-Percassi'
 'Antica Focacceria San Francesco']"
1293;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'LUXOTTICA BRAZIL LTDA']"
1295;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1307;['Employerland'];"['LUXOTTICA BRAZIL LTDA' ""Victoria's secret - Percassi "" 'Roche UK'
 'EVERIS' 'Gi Group']"
1310;['EY' 'Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1313;['Employerland'];['Johnson & Johnson' 'Bosch' 'Unilever' 'Würth Srl ' 'Datalogic']
1320;['Bosch' 'Employerland' 'Johnson & Johnson' 'Bricoman Italia'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1331;['EY' 'Johnson & Johnson' 'Employerland Demo' 'Employerland' 'Bosch'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1342;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1348;['Employerland' 'Bosch'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1349;['Employerland'];"['Johnson & Johnson' 'Roche UK' 'EVERIS' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco']"
1350;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1354;['Employerland'];"['Johnson & Johnson' 'Bosch' 'Roche UK' 'EVERIS'
 ""Victoria's secret - Percassi ""]"
1356;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1357;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1359;['Employerland'];['Johnson & Johnson' 'Bosch' 'Unilever' 'Würth Srl ' 'Datalogic']
1362;['Johnson & Johnson' 'Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1375;['Employerland'];"['Johnson & Johnson' 'Angelini' 'Bristol-Myers Squibb' 'MSD Italia'
 'Chiesi Group']"
1384;['Employerland'];"['Università Europea di Roma' 'EY' 'Employerland Demo' 'Bosch'
 'Calzedonia']"
1385;['Employerland'];"[""Victoria's secret - Percassi "" 'Johnson & Johnson' 'Roche UK' 'EVERIS'
 'Gi Group']"
1386;['Employerland'];"['Roche UK' 'EVERIS' ""Victoria's secret - Percassi "" 'Dmail-Percassi'
 'Antica Focacceria San Francesco']"
1389;['Employerland'];"['EY' 'Calzedonia' 'Johnson & Johnson' 'Eurobet Italia'
 'Università Europea di Roma']"
1391;['Employerland'];"['Johnson & Johnson' ""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS'
 'Gi Group']"
1392;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1405;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1408;['Employerland'];['Johnson & Johnson' 'Bosch' 'Roche UK' 'EVERIS' 'Würth Srl ']
1411;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1413;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
1416;['Employerland'];"['Johnson & Johnson' 'Roche UK' 'EVERIS' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco']"
1418;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1423;['Employerland'];['Johnson & Johnson' 'Unilever' 'Bosch' 'Microsoft' 'RAI']
1424;['Employerland'];['Leroy Merlin' 'Bricoman Italia' 'Johnson & Johnson' 'Bosch' 'RAI']
1425;['Employerland'];"['Johnson & Johnson' 'Roche UK' 'EVERIS' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco']"
1429;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
1431;['Employerland'];"['Employerland Demo' 'Unilever' 'Bricoman Italia' 'Leroy Merlin'
 'Tech Data']"
1432;['Employerland'];"['Johnson & Johnson' 'Employerland Demo' 'Unilever' 'Bricoman Italia'
 'Leroy Merlin']"
1437;['Employerland'];['Johnson & Johnson' 'Bosch' 'Unilever' 'Würth Srl ' 'Datalogic']
1441;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
